age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_term,dti_ratio,default
49,130454,34877,745,4,9,8.122214728723247,60,0.5866303716819496,0
69,125487,23889,593,22,9,16.364891416618132,24,0.5465693591897167,0
49,74400,5917,449,8,0,13.724638475962323,48,0.2712164041911884,0
64,45150,15066,431,57,3,24.756675434457627,48,0.5990989396439288,1
36,51852,34504,732,58,6,12.903140143324,12,0.10175233176552914,0
64,62870,11982,358,92,5,4.172459905607782,48,0.11381487790420755,0
67,139796,44104,498,79,9,24.49080386749681,36,0.5119202575855969,0
30,72756,23062,514,53,0,21.48070627585465,60,0.199731343416526,0
50,135357,21999,771,45,0,6.510628239054175,60,0.13038463419812044,0
45,139052,14941,546,21,7,22.85361819503956,24,0.21857403661825112,0
59,76481,28470,681,63,3,10.165003468489253,48,0.3130500769904301,0
40,21283,26133,538,7,4,10.985019652025,12,0.4652831352167024,1
25,53691,49435,666,19,12,22.893808353148582,12,0.4121677632756028,0
21,21125,9529,467,50,6,14.427600213294594,12,0.21881060878021022,0
50,87065,22519,350,77,7,5.599665911466692,36,0.35163522405029224,1
69,148734,17192,679,38,14,10.803763585190591,48,0.5631070526992844,0
23,46170,13566,773,36,9,18.747192541027317,12,0.5075038884918789,0
65,28438,12226,379,49,6,6.419144231530376,36,0.26159489241589673,0
34,40095,42930,666,33,1,15.780201941643073,60,0.5911322806778482,1
50,36154,26259,760,74,13,18.14366799124938,24,0.4543102002175655,0
24,28004,39087,838,117,14,10.236705449708035,48,0.1312246778333909,0
38,29752,6141,751,103,3,18.112315495937253,48,0.11758035664431934,0
57,75426,9627,763,32,9,22.39466541615967,60,0.184203974505015,0
45,128896,7690,777,30,11,13.12262674524792,48,0.4639279340250734,0
68,46819,45091,719,53,0,11.115459884045176,48,0.19186946292121396,0
21,122168,8255,513,43,9,8.151064030561429,48,0.3557433846044168,0
66,112051,10213,668,33,8,16.094623296924347,48,0.14663006009041588,0
35,147905,41876,413,113,2,22.29667108087111,36,0.5604430789150976,1
29,44217,24404,802,70,11,9.804878511666868,36,0.27198030679178375,0
35,145949,30380,610,112,2,11.415299302089329,24,0.5540660282803154,0
69,108708,30520,768,117,9,11.649074144874637,48,0.5724378209552722,0
44,52994,24173,343,61,8,15.118277689994136,60,0.1030643236568404,0
24,35036,28989,714,22,9,7.639201635267369,12,0.332067593599366,0
32,97275,47570,545,45,2,20.999750994423348,24,0.11232802785344645,0
57,117756,29519,383,55,7,9.151051243844979,12,0.5543463831514529,1
57,69416,27439,506,6,1,18.37066054517534,12,0.35920377236728795,0
63,29587,16413,450,117,13,14.04735419003992,48,0.13747200634924842,0
26,130053,19995,827,88,12,15.682696075437029,60,0.15513836413828344,0
59,115665,28559,464,60,2,6.541196623614315,12,0.2917545122463695,0
66,20645,28513,444,2,1,19.038021959008837,12,0.5701170964364447,1
44,50930,10021,336,37,0,6.7439616784592,24,0.44645457578404046,1
31,101835,37464,632,83,1,5.05315684661738,60,0.5338094330945662,0
33,142232,26119,702,33,7,14.800288747497707,60,0.2832283231699898,0
54,50090,34299,713,112,8,18.45918558064747,12,0.12160684977499917,0
45,107489,44350,344,43,12,3.6258063197820265,60,0.5871588186022071,1
27,72142,30517,701,107,1,4.061394586162197,24,0.10858649533118478,0
24,131979,18117,505,29,6,20.56028116088318,24,0.5738258265405445,0
28,46475,27250,361,16,14,20.70323573891497,24,0.2843387119245724,0
40,38888,23950,719,58,4,8.019356133829326,48,0.10504520251094077,0
49,63732,22359,767,9,2,16.34263456300458,12,0.4445786158622541,0
65,101623,28596,318,98,8,12.47155169075484,60,0.5902701520156771,1
66,66305,30530,664,83,14,16.73566093157904,24,0.5828128614187963,0
30,66037,6262,599,17,5,21.914783892232563,12,0.18046850560120922,0
63,29346,45150,306,44,10,4.296769553100772,12,0.1906239030330775,1
54,20587,27615,727,107,0,20.00464958474022,48,0.38276945730983003,1
46,32763,8327,416,90,4,13.593154851723385,60,0.41865241321416224,0
61,79165,34768,806,58,6,15.192856234644921,60,0.4697089568329328,0
69,127481,33850,845,61,3,17.213455600385206,24,0.19052518023607376,0
23,89615,47788,624,58,7,23.259020855404916,24,0.5795035433822172,1
26,56116,21848,354,48,9,3.776198954914102,12,0.419369628144619,1
25,140987,44542,341,99,4,3.1632179228000723,60,0.5235234594352774,1
25,105751,20160,596,62,8,6.5108900834974035,60,0.37003285764208593,0
67,111353,38998,530,86,8,24.69507383560157,24,0.3071384237949413,0
43,110301,32230,752,31,8,18.589218265999953,36,0.588591453297498,0
69,115648,14076,693,9,0,16.329425178726293,12,0.391060685409918,0
29,45556,8805,821,10,1,3.5583787018318276,60,0.5334367913995894,0
55,79042,36085,657,101,2,22.279980037591706,48,0.576646198183145,0
40,38099,19715,743,69,13,20.78702919918609,48,0.4376773135043296,0
69,129089,10750,427,104,3,17.458000987009413,36,0.37446933925933745,0
62,65096,18232,704,61,9,10.13044334840581,24,0.10175542545532532,0
55,91986,40903,691,46,8,4.08636150028579,24,0.120009820369503,0
38,33230,11953,492,33,9,15.550865977770757,24,0.20042560802555817,0
37,49009,37093,377,99,12,18.693127857868845,48,0.19300421592799763,1
44,90969,30500,384,100,5,4.620407885738068,24,0.22737939759992268,0
23,53866,27418,329,16,0,16.75977234546616,48,0.25246731884883045,1
52,125400,39314,348,103,11,8.943236527461067,36,0.28003274677536416,0
55,104246,27449,444,103,8,19.695494977445765,12,0.3102688450344383,0
58,96975,22478,368,53,5,14.641356638541334,60,0.14943316922800734,0
33,61855,40179,357,75,3,5.403327725734826,36,0.12118096597639103,1
67,101557,30338,778,84,13,14.34668757399781,48,0.43697222453651174,0
45,26416,31899,744,39,3,11.404079425751169,36,0.3686674124215389,1
29,92516,9145,595,18,2,6.5580092863371675,60,0.3220721011100598,0
24,75915,37101,470,66,6,21.43410379139777,12,0.41721997058417615,1
34,38058,7775,446,81,2,2.7481400912305647,60,0.5138397036017702,0
57,96637,36647,783,52,1,9.522886229757384,48,0.31384645455810234,0
54,60718,24539,605,114,9,2.783388358812102,60,0.42055973252598966,0
31,52602,41738,745,63,7,4.660156296388436,36,0.5767861119175793,0
61,94658,31616,520,82,3,9.184664931394323,24,0.5198122479307804,0
23,98112,19119,677,46,7,3.7211016712609055,36,0.31300040525120476,0
48,78067,30159,565,5,0,15.924186978035676,48,0.42235841890737147,0
49,47516,42099,394,15,14,4.454415429689113,12,0.18853546095796989,0
29,149295,15295,561,71,4,18.28855676648714,60,0.3802610924475449,0
23,107969,39710,370,111,12,3.684447534111125,12,0.5906641455692214,1
45,21089,29685,518,17,8,3.834450133024678,48,0.3591575576012611,1
54,57346,30479,832,51,0,9.369832728248493,60,0.5638191495950736,0
32,94663,38629,391,47,10,22.672859311808743,36,0.3036674602516304,0
62,30487,47043,426,42,12,16.931348096274622,36,0.5994224135923156,1
29,20155,22033,379,38,3,19.827954068400686,48,0.3896100176137789,1
35,143950,41902,537,48,5,5.684922463234886,60,0.12113449711796728,0
60,87494,49571,671,112,9,21.26782224806303,36,0.3933773983456941,0
45,96229,20408,785,11,7,2.6832905843702908,48,0.23728634783979832,0
25,124648,22420,324,108,13,7.293790391492638,48,0.11624066101794736,0
31,58547,21351,455,9,2,16.362077225874852,12,0.5104266523473316,0
54,48795,9131,816,70,4,10.943044193366132,36,0.23786481849037797,0
44,75296,49825,829,109,6,24.644351313667677,60,0.4982742770232492,0
35,41447,16349,356,54,0,3.18263305341216,36,0.2441087914779335,1
58,56598,49254,318,0,14,24.968458778572224,36,0.19716317693688715,1
28,61814,43225,683,48,6,16.531626239379612,36,0.5869677870522138,0
25,110751,43847,492,35,12,15.070907378412171,48,0.28082266387750976,0
68,145118,17453,536,20,11,3.8390299576894233,24,0.4006881057215802,0
46,95330,23814,686,36,10,8.64989972498254,24,0.40499074640723576,0
38,141347,23263,725,115,7,23.304910486560903,12,0.3802367410867509,0
26,118745,17158,576,23,7,10.470535071757997,36,0.5573478717606073,0
57,107960,20735,526,54,8,17.387197010513148,24,0.4372205356834342,0
68,83278,20830,622,24,5,24.988667884421236,12,0.3018665020524651,0
33,75077,49673,452,6,11,8.419068561254676,48,0.531190192262137,1
48,132782,28926,536,105,5,15.46181977782611,36,0.1905314495579822,0
25,142046,39779,354,80,1,18.169850335799797,60,0.3721183788052087,1
33,122932,8373,735,92,2,6.204113047721841,48,0.5752751859718782,0
37,91906,15335,408,93,3,5.845132683164097,12,0.4126988149402063,0
60,29528,28741,483,70,3,12.766928012308899,48,0.5084842252374381,1
65,113812,15692,667,96,7,11.180781739584011,60,0.42678036277259646,0
52,70100,39057,497,70,13,18.569847329289562,48,0.5196854317689452,0
49,129869,6447,670,23,0,4.06394735759319,12,0.5722439399226218,0
23,28179,24583,672,10,9,24.373749034165535,60,0.2364608637663684,0
60,68781,27765,796,72,13,2.821232087931228,60,0.18483054062835944,0
54,75267,28906,500,11,3,16.0296285475634,48,0.34199537516627,0
60,102379,24567,808,34,10,15.159233407016238,60,0.45093121341210796,0
47,43952,19139,621,62,11,5.53110394456883,48,0.21359562659110806,0
33,73798,43230,574,67,12,5.89560961105442,36,0.10205072521508354,0
65,118696,24520,510,99,10,20.3352434753791,60,0.27146755791835264,0
53,130434,24702,803,91,10,22.47015531428537,48,0.5844296677338943,0
26,70939,30566,417,56,3,8.867881732384816,36,0.4474837303029233,0
44,49516,12657,341,12,0,12.35418918915779,60,0.30066272197061195,1
39,76526,42688,614,22,2,10.487388423362955,36,0.19628804867342017,0
36,30449,35134,628,82,4,4.132307792199668,60,0.27804483687737347,1
60,70290,15345,316,105,5,17.64709553535571,12,0.18491971665062398,1
48,146688,46185,582,100,8,21.06684103312803,12,0.1531529106564757,0
53,106661,32413,557,38,8,9.35978554130216,48,0.5533711862862769,0
68,92954,10208,318,87,8,24.77895535669116,24,0.5988251691877368,1
61,42746,38455,828,79,10,4.206660038852986,12,0.18205721979789516,0
33,87990,33018,722,96,0,17.39029106082672,24,0.12726127943913987,0
63,78810,13080,765,11,11,12.585130326837001,36,0.26486555357310615,0
65,138362,26902,672,33,8,12.548542774899758,36,0.3308295903807077,0
45,103297,14486,380,70,12,12.797026360754655,24,0.20241062353792724,0
62,35223,43862,847,74,7,8.32033991053214,48,0.25071245589927926,0
56,92237,26158,723,30,1,18.60016361497523,60,0.20043536784582885,0
47,22597,45460,728,92,12,18.735471836913106,24,0.4871302842162256,1
58,85677,48856,687,61,10,8.853934977381108,24,0.45628897162363036,0
27,22659,40871,503,12,0,21.29439536931513,24,0.41747575788049085,1
25,106516,40208,495,30,0,9.629011232132425,24,0.2936089285396024,0
63,94567,25519,584,1,11,18.814595289697202,24,0.554520470657118,0
65,35037,36379,495,102,5,5.222494769021495,48,0.58476627076751,1
51,146498,33378,606,14,8,6.295786963084277,12,0.186819656312706,0
43,66738,44892,313,56,6,9.60540200143565,60,0.21150632070593903,1
62,123965,19031,445,74,4,15.862159772526883,12,0.36281551400018486,0
30,91678,19536,356,33,10,17.024008423270736,24,0.14562528464112265,0
52,32109,5446,509,102,1,11.418013869268185,12,0.31822419941155644,0
63,42010,41683,828,67,0,4.251380944986566,48,0.39089563238885505,0
50,28787,22618,643,74,1,10.906779672086296,36,0.3610367855686666,0
59,128400,11587,578,28,0,17.99726910908091,12,0.265454291539013,0
51,28472,36480,508,65,2,17.597397875432108,60,0.3712229030386034,1
38,135111,37994,634,15,5,6.104419297122462,48,0.5794004771294239,0
56,43383,25527,587,38,12,2.675139331051761,36,0.20300870214568803,0
22,81709,28569,551,76,7,19.44208638916263,48,0.42741567919700185,0
34,89785,16151,564,36,2,4.8932837436679835,24,0.12169834707802593,0
33,133253,10558,570,80,9,4.352855739196424,36,0.13320820224071747,0
49,54518,49739,718,20,8,2.560777378768678,60,0.3759141121117925,0
32,73909,37954,510,43,9,12.233529834030863,36,0.15246959016397474,0
59,38351,48837,664,18,4,13.823437770268324,60,0.11117339421342867,0
22,89624,40303,375,70,6,16.84744103834329,24,0.1857564988240111,0
52,73330,39700,620,101,7,9.161436416033181,60,0.3824245854997872,0
33,142477,32500,732,7,2,18.48455611870255,48,0.4516704772594662,0
66,35282,7032,408,76,1,6.309966791656185,12,0.20123928207069,0
47,104866,6252,821,100,1,21.219776194982817,48,0.4341297186040872,0
69,127945,10509,346,65,4,15.366587400035025,48,0.19123816554961467,0
61,41778,42842,678,40,14,15.63752102587109,36,0.40672871331562854,0
37,44264,18900,395,74,0,7.219946810029933,24,0.30597983994789946,1
60,79675,19523,402,87,14,4.167446859258735,12,0.4268997546668084,0
51,25075,6881,445,69,1,12.956308069315106,60,0.5975263762396237,1
54,95948,38037,326,60,12,16.351268918253076,36,0.568908482616281,1
44,68454,6630,829,25,8,4.6385453198879265,24,0.10214087891805182,0
65,48365,25789,381,70,6,23.88702567688375,12,0.5427193821811529,1
55,92766,27523,727,102,14,24.559323105238153,48,0.13324539758738327,0
68,68200,22958,778,82,14,14.77277564633107,24,0.5765232930799224,0
26,31002,48852,461,69,5,23.87655599365164,24,0.24091283954984236,1
39,33947,6695,701,106,8,6.5375178455691945,24,0.2910174152056355,0
50,99222,19821,807,28,6,3.07196541653931,48,0.14581910258786393,0
27,114840,8262,337,106,13,3.386714544033773,60,0.1561363791644548,0
30,136219,6445,810,102,10,15.719030787102529,36,0.46337028261465985,0
61,98610,21436,692,65,4,3.8869423773285297,60,0.5721661178741458,0
52,72142,14949,793,18,14,24.067276153541957,12,0.4053742474771548,0
54,76307,28963,499,67,8,5.693497242086468,36,0.4579250077634055,0
48,24493,34932,554,57,5,9.35626313619202,12,0.4809848722985768,1
35,144023,11901,478,69,5,21.00665054496284,48,0.23140713727647086,0
50,70085,38487,846,112,10,7.421657269842094,60,0.12261481546010747,0
57,54228,13597,688,56,3,7.966790315227838,24,0.1009363719595843,0
49,99676,11855,697,36,12,16.95195150529791,36,0.2753246414770093,0
42,71875,23678,457,60,11,8.711936991008402,24,0.22073211409960805,0
24,51655,13263,303,91,0,7.3925717651732565,12,0.13115886252459283,0
40,63472,30805,466,29,4,8.218998571877293,24,0.18976414624683338,0
52,69437,31143,767,70,10,13.539568735166354,24,0.1622494491339739,0
56,69416,16874,708,72,8,24.237247136458347,48,0.5574391903086852,0
24,79711,32529,711,24,12,21.225353685127637,48,0.17013360672958447,0
47,26816,25866,503,96,7,8.903730952603986,60,0.3688242319938396,1
37,97175,19079,493,64,7,10.675897191207198,12,0.3965529775560823,0
32,84307,12243,534,114,4,12.951525636341742,48,0.37174472885431686,0
42,132728,34872,449,5,11,24.525917057882282,48,0.149528217107994,0
37,66733,14018,458,17,8,6.378785537553603,60,0.2593991808752756,0
30,148202,17100,578,9,2,10.543369828567364,36,0.12563516623157664,0
21,115028,24800,703,91,2,18.912087114611086,60,0.297834957048158,0
42,136450,31910,610,10,0,24.188734021051225,24,0.194299465635796,0
46,31240,34437,367,96,8,6.002692287195348,24,0.3808162666421899,1
38,118234,42588,762,64,5,7.6160489693727795,48,0.44640419692455025,0
34,112493,16001,387,76,1,7.57813017378468,48,0.36605993010235327,0
67,145149,24942,516,100,7,2.970970663571654,60,0.31711834830569785,0
49,118344,25862,300,83,11,16.092601562071366,60,0.29366671042834624,1
32,91363,16669,434,64,8,17.59081916828261,12,0.5208458840485019,0
56,52762,20916,650,51,8,16.0568325278182,24,0.20968403253263504,0
55,28259,15878,439,66,1,4.104767261788322,60,0.4671091697644344,1
32,70139,7985,432,81,1,4.057677829276713,36,0.4787411623700595,0
27,148775,37369,477,104,12,7.233697476117791,12,0.3096000036353672,0
49,34849,13112,657,77,6,9.031626603225579,60,0.24865029961281968,0
31,101768,46235,679,30,10,20.197232257976065,48,0.33527074302298765,0
53,126108,23931,749,90,3,6.086280979350725,60,0.14660696294634926,0
26,109709,32340,762,16,12,3.492074868944473,48,0.122965016114545,0
67,74869,5336,407,54,0,11.364718923543741,48,0.1558015997259459,0
35,146888,47933,421,109,7,11.868823828193207,24,0.1935725157311131,0
52,83095,24363,316,92,1,12.64541510925147,24,0.3520884101690215,0
31,137886,8968,495,35,13,21.10532974060679,60,0.524568318080561,0
43,90910,38678,626,100,2,4.705121834596189,60,0.2178211659998435,0
46,106710,21279,617,25,4,18.338696854494145,36,0.5675810053733891,0
54,43567,8129,778,52,13,10.103775348519044,12,0.5774539544675017,0
66,55292,43215,551,16,2,9.474553069798073,12,0.5794523024226026,1
54,94813,43897,802,85,6,23.482220336934546,60,0.5187813673381619,0
49,117136,10850,418,24,6,8.090541799376696,24,0.2819125203988603,0
24,71631,25588,797,1,13,16.956966295135743,36,0.13634195550131153,0
37,29885,45214,785,118,1,8.690374540962072,12,0.3844093658832475,1
55,79659,16949,344,85,12,13.910737359408666,60,0.3793407219686169,1
33,74306,13519,613,4,12,20.19159008341625,24,0.5249878835547978,0
61,86314,31375,478,3,6,22.33875677911586,24,0.5979955254730526,1
59,85087,38082,717,35,10,21.370687906638633,24,0.3540786532800738,0
35,49165,16737,377,5,5,15.599066563254397,48,0.27260201551989216,1
49,78929,6134,625,115,9,8.098367095109998,24,0.1929508557781335,0
49,87028,15938,656,20,8,17.37775112339198,60,0.10239991240868537,0
31,115998,29486,715,76,12,18.47286353004118,36,0.3545568462444396,0
52,69812,31096,814,117,8,2.740569777553782,60,0.37775933335129785,0
22,70500,46115,513,100,1,12.382236495967177,24,0.5124692399086987,0
67,99151,10592,373,118,6,21.473395963489697,36,0.35228848394640033,0
34,78643,23108,808,88,4,13.515720915468567,12,0.5582341743330282,0
40,64900,22270,631,25,12,9.505947448674725,12,0.4140417382857178,0
42,62946,32649,392,54,5,22.11544984805491,60,0.5201681191105416,1
31,27851,15997,818,38,0,6.007315694420629,36,0.17415086740387356,0
47,36288,38489,568,83,6,7.1450177293645085,60,0.5276680651511574,1
23,92692,14104,675,32,5,17.965878256063,36,0.4375719272219242,0
37,87580,5870,303,13,3,10.429808684347936,36,0.18511651621916528,0
64,27368,33684,437,55,0,18.542878804010027,60,0.19488177907300544,1
48,105436,44519,530,99,8,6.048331478338568,36,0.5632503095221106,0
49,116136,39524,828,80,3,8.176054516019033,24,0.11610768022518644,0
41,66403,35957,351,20,1,6.024566013181754,36,0.3312674716478531,1
67,111170,38885,624,45,7,23.94048205517897,36,0.25673764496705076,0
36,29168,49369,576,15,1,11.621589119145792,60,0.432538719999214,1
57,106497,40596,835,109,4,10.087447972980085,12,0.519814693784496,0
40,69879,34866,785,15,10,2.819548513842206,48,0.28018906077828476,0
26,79871,35676,815,119,5,5.951895536744967,36,0.3134510436614186,0
39,129632,18878,451,83,10,11.975556765456238,48,0.5909588922507071,1
25,131623,44760,782,28,12,4.041312832867616,36,0.4919582548396014,0
23,109388,32559,558,91,7,13.99163491388988,60,0.5486020654658957,0
21,118646,11771,623,7,10,12.737847365450076,60,0.31938111032581484,0
58,52174,21526,467,87,0,19.76128315774792,36,0.2170381019920576,0
35,119751,34896,609,2,0,17.345560781507125,60,0.3059317326932258,0
54,112491,36923,778,88,11,12.53381436971291,60,0.4580459589157567,0
55,26581,41203,355,18,3,7.554865752364107,36,0.15471520241798967,1
69,130155,44390,772,96,4,18.854430235400642,12,0.23523455280825442,0
45,91853,17852,595,65,12,18.426897327719594,36,0.1233179502307952,0
44,84046,48391,760,78,14,5.949163611596217,12,0.31617386916906576,0
32,69678,6848,623,85,12,23.08191620707156,60,0.5137228679898066,0
38,128392,36027,440,73,8,3.9491151103384716,12,0.1123318441490054,0
35,131250,40464,561,81,10,3.7383484500861144,60,0.437661763403583,0
64,46649,39485,719,21,13,6.715384397404607,12,0.5662479372568698,1
36,147795,24456,540,45,6,22.96286795609735,12,0.21846393075559115,0
47,108668,14259,654,112,6,14.19995779083074,36,0.4468174203638241,0
28,102325,40554,479,90,7,20.228670715140254,12,0.5875509505501002,0
66,34567,18409,365,12,14,7.626471731721264,60,0.5811390300762316,1
45,100404,8791,647,32,4,13.52999442970917,36,0.21746459651457165,0
37,109906,30864,470,4,4,10.56151293153735,12,0.15016552660603436,0
49,128069,41639,773,89,0,21.126143658989335,36,0.17414126894795798,0
28,116019,39574,833,76,13,3.008599885582599,48,0.4510178342410711,0
35,81944,22888,666,26,8,7.98646142423737,36,0.46287943772663775,0
47,138428,24692,406,77,5,5.932920046803522,48,0.43711828081409954,1
66,98002,28501,738,23,8,21.831753371235312,48,0.2680391938711191,0
27,48803,18304,526,66,2,13.019736618109729,36,0.18488846987906107,0
23,38230,32527,743,110,4,11.594950987597365,60,0.3903805459761266,0
49,37862,23074,741,114,1,12.613362147274296,60,0.34184022287893323,0
64,63355,20549,695,62,9,24.36830239080254,60,0.4644170735611517,0
44,51259,34963,383,112,4,21.631016372558292,24,0.32068003934281075,0
23,119075,30920,312,93,14,18.39329736663192,48,0.2693198473432342,0
40,107445,35826,792,98,12,9.03577658252323,36,0.2467392886795072,0
66,50795,41071,567,47,12,6.2163924891650755,60,0.20573516002487327,0
35,134604,21061,824,62,12,23.2322566530502,60,0.2328731880933307,0
45,28770,33810,419,77,14,12.019199262920864,36,0.1474152194220507,1
50,31093,27800,652,11,13,8.772005488044156,48,0.27342850546444475,0
34,66571,48423,356,27,7,13.095718594396798,36,0.1182849061814791,0
27,20193,46692,339,43,10,23.151567013457925,24,0.1932069235831634,1
37,120311,14940,635,92,1,11.209014551304097,24,0.4733852223097146,0
64,37569,8924,472,42,7,15.159422438082238,36,0.2627344943383113,0
40,137082,33054,846,16,3,20.566741774942752,48,0.43411850848867195,0
56,31190,14783,558,39,9,12.110481948588802,60,0.4584420877986387,0
29,82824,42253,816,48,9,7.754690543343287,24,0.3905926713660568,0
58,62752,18233,822,84,14,24.87682933861825,24,0.5793488706826992,0
68,52327,29484,416,56,0,24.022844292673593,48,0.11071993331155663,0
42,62070,30068,483,86,12,21.478281305324064,24,0.46932632529407103,0
22,105925,5191,415,83,4,17.988412286183255,24,0.579393321970204,0
44,60197,30074,461,63,12,9.134476631568182,48,0.5311358646764697,0
28,22261,9917,842,74,0,23.051791108690722,36,0.18394634590250666,0
31,138424,43599,536,56,6,8.700025077727647,60,0.263410153125866,0
33,113905,30832,365,97,7,20.518213630228733,60,0.1862259199382327,0
37,46512,47928,369,73,2,23.160808778679392,24,0.400654181907352,1
28,26716,25706,746,73,2,16.06758640967301,60,0.4560939909897461,0
41,106795,18682,715,106,6,20.568764902551525,36,0.25853688468152913,0
38,48933,31762,831,69,3,20.3131397320393,24,0.3697532869921477,0
50,127225,28383,740,99,2,6.846049400222047,60,0.44546028503559754,0
38,24378,32796,763,87,14,17.528300655911906,12,0.3106699083055242,1
66,60583,28666,695,75,7,4.60302858034998,12,0.5270077652277296,0
67,132082,30662,694,42,2,13.92662822059333,12,0.4857749676439086,0
51,105371,39642,625,118,12,6.150299833162993,12,0.13233277192528534,0
58,49033,46830,390,22,13,11.867863722919713,12,0.41056264954541455,1
52,44000,42531,369,26,6,21.242096680714848,24,0.2176627754798748,1
31,131032,15234,465,57,1,24.711276391679597,48,0.37875913233363767,0
65,95868,14221,513,108,10,9.654096212341399,48,0.5784442213164831,0
45,62604,16410,634,36,10,14.469003222621474,24,0.539531002276125,0
53,88336,19519,668,5,0,14.004205548335992,24,0.3022582015575659,0
58,115074,6051,348,64,11,23.974033971198985,36,0.2457569291721767,0
61,115655,49993,351,5,5,13.268133979737405,48,0.2172028722041295,0
28,93869,14765,588,49,7,18.2298896214932,12,0.36625743487826,0
31,25410,16382,538,21,0,23.240257744941836,24,0.15712422662902817,0
42,103375,17580,432,104,12,10.9010175895789,12,0.3746375040641243,0
44,76044,37323,465,87,9,22.79775036052122,48,0.10066681974539601,0
61,83315,49757,673,24,11,23.142764992547804,60,0.26192481537292245,0
37,116055,16939,672,78,8,23.43990633926044,60,0.20996715691529064,0
32,91344,34964,777,89,14,8.585039173107095,24,0.585609394980391,0
66,26796,5307,778,71,2,11.508000871074065,36,0.4636211597849895,0
52,106716,8359,599,50,2,22.083907935078294,12,0.27482669023111883,0
35,74245,34648,381,87,3,10.581141046309423,24,0.14642254326531026,0
36,63056,40944,386,47,10,16.005693241003865,36,0.358400297345312,0
42,37709,39019,524,101,14,5.156226413351169,12,0.20672394066302116,1
48,139664,43134,315,69,0,3.7661872325029173,48,0.3682147729491789,0
40,78557,32323,657,117,8,11.769864763573883,60,0.5176811770894463,0
53,37543,11226,462,98,10,15.525621983336142,36,0.4078962760506927,0
30,57418,26689,813,105,2,11.335730050576181,12,0.41689420977250113,0
60,114611,35971,649,64,12,15.499054828618945,24,0.37051514453140577,0
52,123291,30954,763,59,9,14.089398463865164,12,0.5636328163157046,0
53,133504,29423,674,45,3,17.928412658936708,24,0.5659513422103016,0
22,123001,35391,391,35,0,17.114479698971273,60,0.3563616005367761,1
53,116038,19330,480,57,3,12.045528322148051,60,0.25287974357175225,0
53,36724,9891,600,75,12,12.062392909446924,12,0.329793502939722,0
61,23828,9992,488,37,0,5.66751265027522,12,0.19327895609780785,0
33,136656,6961,613,10,4,14.04786787217033,24,0.4181721576590447,0
50,37087,17497,792,11,4,15.711530383053177,24,0.35004616789111664,0
53,32605,37551,427,41,13,13.22101144046109,36,0.15165023890663995,1
33,51337,15848,818,113,10,9.828415039457479,36,0.19882389055980768,0
46,25482,18255,725,38,6,18.73709224566406,36,0.3398159780997634,0
42,85333,9567,486,70,13,4.179887004517542,12,0.5437944953594291,0
59,112541,44281,849,10,7,23.074908319466065,36,0.3831953603155487,0
22,108296,25389,752,35,3,2.964477389780349,12,0.4407675001042354,0
58,70952,49523,770,51,6,24.152878002361252,60,0.2695142748719549,0
59,25463,48919,523,30,3,12.903001021029905,48,0.38570569652211717,1
46,132164,21567,453,32,2,11.785073740079676,60,0.3236899113190337,0
66,90448,8358,650,12,14,8.269990392921732,12,0.4295649563115803,0
35,24648,27999,446,17,5,2.7266005337263715,12,0.1252877830395052,1
54,53623,47358,648,40,3,8.682780949490494,48,0.3466501081194796,0
62,79156,15988,481,57,13,4.961498322857514,24,0.24799631257198348,0
64,55634,45446,478,55,2,17.345968960601382,24,0.26309253063895466,0
69,64602,36521,338,23,14,9.67918687721634,24,0.5804587157790307,1
60,134598,10698,302,72,14,19.761534889082384,36,0.1913474063556914,0
31,69334,6273,363,30,8,7.155614215287631,24,0.25562262628929844,0
23,88648,32543,328,54,4,22.755284292222463,36,0.3549462878654359,0
26,42054,36349,671,104,12,14.267084089881234,36,0.5315134740748119,1
29,90028,16241,822,9,13,5.076389420552082,24,0.30833504160318526,0
26,42207,14497,396,59,6,11.519017802203276,24,0.47193264044408556,0
29,100650,46875,741,1,11,7.152111791569637,48,0.5281870491074012,0
59,119821,37703,502,101,13,6.992922088784032,48,0.25500817791092445,0
51,101554,49041,710,14,5,13.8933190971747,36,0.29637509176935495,0
52,41386,36954,320,2,9,17.617570351818383,48,0.27827811184417817,1
61,103276,13002,401,42,14,23.011409623827134,36,0.5164279043089606,0
32,79518,9247,345,30,4,13.798645242182202,12,0.12217343097680058,0
28,72781,46988,365,69,6,24.23137243881243,36,0.25421054441434,1
28,72780,26698,463,66,10,23.686784171650796,36,0.4397042787975649,0
48,81440,24738,410,55,5,21.963906924648107,48,0.38272174978267137,0
40,64199,15703,637,62,9,13.749488461654417,12,0.3181446796468471,0
67,81035,22570,422,74,1,5.67033873297963,60,0.3699741136106922,0
27,28210,17392,746,14,12,7.4028505708461605,60,0.19879229291415915,0
31,64363,49724,590,108,12,17.07257506101945,60,0.3153583108040052,0
40,131175,37299,711,115,12,11.989487056394413,12,0.35085149208817457,0
36,98279,20641,580,91,2,5.80303671446492,24,0.5505945609773009,1
24,80348,18998,342,9,1,13.277363506884484,12,0.23041758140198818,0
26,75284,11305,785,37,11,2.8921872737960332,48,0.5339142510824663,0
42,127628,37726,350,46,2,19.012645845240847,36,0.422120700412991,0
46,129835,23782,509,56,0,4.155579126018044,36,0.1101704155338005,0
